杨行 世华佳苑 3室次卧,世华佳苑,1670,http://sh.58.com//pinpaigongyu/27377978994237x.shtml
唐镇 鑫港苑 4室次卧,鑫港苑,1500,http://sh.58.com//pinpaigongyu/27369481029577x.shtml
上海大学 丰宝苑 3室主卧,丰宝苑,1800,http://sh.58.com//pinpaigongyu/27336486693439x.shtml
九亭 五洲云景花苑 3室主卧,五洲云景花苑,1560,http://sh.58.com//pinpaigongyu/27371398993075x.shtml
惠南 听潮民乐苑零一坊 3室主卧,听潮民乐苑零一坊,1500,http://sh.58.com//pinpaigongyu/26797693147840x.shtml
杨行 康桥水都 3室次卧,康桥水都,1500,http://sh.58.com//pinpaigongyu/26952401306302x.shtml
浦江 魔方公寓 1室1厅,浦江,2000,http://sh.58.com//pinpaigongyu/27005959265724x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1700,http://sh.58.com//pinpaigongyu/27360880886594x.shtml
上海大学 丰宝苑 3室次卧,丰宝苑,1600,http://sh.58.com//pinpaigongyu/26860296115890x.shtml
九亭 绿庭尚城 3室主卧,绿庭尚城,1550,http://sh.58.com//pinpaigongyu/27381778734914x.shtml
泗泾 新松嘉园 3室主卧,新松嘉园,1600,http://sh.58.com//pinpaigongyu/27005424215760x.shtml
马陆 金沙湾绿地和苑 3室主卧,金沙湾绿地和苑,1500,http://sh.58.com//pinpaigongyu/27339144234298x.shtml
上海大学 丰宝苑 2室次卧,丰宝苑,1850,http://sh.58.com//pinpaigongyu/27400091602873x.shtml
马陆 金沙湾绿地和苑 3室主卧,金沙湾绿地和苑,1500,http://sh.58.com//pinpaigongyu/27184438089032x.shtml
上海大学 丰宝苑 1室次卧,丰宝苑,1900,http://sh.58.com//pinpaigongyu/27389032202044x.shtml
高行 V领地 1室1厅,V领地,1900,http://sh.58.com//pinpaigongyu/27263584016844x.shtml
共富新村 富隆苑 3室主卧,富隆苑,1500,http://sh.58.com//pinpaigongyu/26452522315056x.shtml
月浦 阳光美林 3室主卧,阳光美林,1500,http://sh.58.com//pinpaigongyu/26617957986738x.shtml
川沙 华邦佳苑 3室主卧,华邦佳苑,1800,http://sh.58.com//pinpaigongyu/26927062667459x.shtml
上海大学 葑润华庭 3室次卧,葑润华庭,1600,http://sh.58.com//pinpaigongyu/27327288852551x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1800,http://sh.58.com//pinpaigongyu/27360905983428x.shtml
川沙 东绣苑 3室主卧,东绣苑,1600,http://sh.58.com//pinpaigongyu/27205104556101x.shtml
唐镇 保集澜湾 4室主卧,保集澜湾,1800,http://sh.58.com//pinpaigongyu/27369584538811x.shtml
外高桥 阳光天地 1室1厅,阳光天地,2000,http://sh.58.com//pinpaigongyu/27352101978568x.shtml
顾村 大黄馨园 3室主卧,大黄馨园,1700,http://sh.58.com//pinpaigongyu/26773022123063x.shtml
马陆 枫树林景苑 2室主卧,枫树林景苑,1689,http://sh.58.com//pinpaigongyu/27255144486206x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1500,http://sh.58.com//pinpaigongyu/27351856197825x.shtml
北外滩 乾昌大厦 1室1厅,乾昌大厦,2000,http://sh.58.com//pinpaigongyu/27325286744251x.shtml
塘桥 乾昌大厦 1室1厅,乾昌大厦,2000,http://sh.58.com//pinpaigongyu/27338234951360x.shtml
浦江 滨浦四村 3室主卧,滨浦四村,1600,http://sh.58.com//pinpaigongyu/26817726771373x.shtml
金桥 金领之都 1室1厅,金领之都,2000,http://sh.58.com//pinpaigongyu/27371273424335x.shtml
金桥 乾昌大厦 1室1厅,乾昌大厦,2000,http://sh.58.com//pinpaigongyu/27347360829101x.shtml
浦江 滨浦四村 3室主卧,滨浦四村,1600,http://sh.58.com//pinpaigongyu/26817726771373x.shtml
金桥 金领之都 1室1厅,金领之都,2000,http://sh.58.com//pinpaigongyu/27371273424335x.shtml
金桥 乾昌大厦 1室1厅,乾昌大厦,2000,http://sh.58.com//pinpaigongyu/27347360829101x.shtml
松江新城 祥和花苑 3室主卧,祥和花苑,1500,http://sh.58.com//pinpaigongyu/26951866597708x.shtml
华泾 华泾绿苑 3室次卧,华泾绿苑,1896,http://sh.58.com//pinpaigongyu/27158454288557x.shtml
浦江 浦江人才公寓 1室1厅,浦江,1700,http://sh.58.com//pinpaigongyu/27359817679411x.shtml
马陆 金沙湾绿地和苑 3室主卧,金沙湾绿地和苑,1600,http://sh.58.com//pinpaigongyu/26861350400573x.shtml
杨行 丽景翠庭 2室主卧,丽景翠庭,1500,http://sh.58.com//pinpaigongyu/26452711282868x.shtml
上海大学 丰宝苑 3室主卧,丰宝苑,1800,http://sh.58.com//pinpaigongyu/26860312494659x.shtml
马桥 西新路15弄 3室次卧,西新路15弄,1589,http://sh.58.com//pinpaigongyu/27255157247916x.shtml
川沙 东绣苑 3室主卧,东绣苑,1500,http://sh.58.com//pinpaigongyu/26475070149934x.shtml
马陆 枫树林景苑 3室主卧,枫树林景苑,1575,http://sh.58.com//pinpaigongyu/27280103176771x.shtml
浦江 上海V领地青年公 1室1厅,上海V领地青年公,1750,http://sh.58.com//pinpaigongyu/27295714503610x.shtml
嘉定新城 永盛公寓 8室1厅,嘉定新城,1950,http://sh.58.com//pinpaigongyu/27224890129722x.shtml
外高桥 高行绿洲四期 3室主卧,高行绿洲四期,1800,http://sh.58.com//pinpaigongyu/26882756410818x.shtml
唐镇 唐丰苑 3室次卧,唐丰苑,1600,http://sh.58.com//pinpaigongyu/27171846491198x.shtml
顾村 好日子大家园C区 3室主卧,好日子大家园C区,1600,http://sh.58.com//pinpaigongyu/26852373499591x.shtml
浦江 滨浦五村 3室主卧,滨浦五村,1501,http://sh.58.com//pinpaigongyu/27291608825156x.shtml
九亭 绿庭尚城 2室主卧,绿庭尚城,1799,http://sh.58.com//pinpaigongyu/27319484059443x.shtml
嘉定新城 永盛公寓 1室主卧,嘉定新城,1990,http://sh.58.com//pinpaigongyu/27283986209229x.shtml
大场 学府涵青家园A区 2室次卧,学府涵青家园A区,1500,http://sh.58.com//pinpaigongyu/27301267671502x.shtml
泗泾 新松嘉园 3室主卧,新松嘉园,1800,http://sh.58.com//pinpaigongyu/26982508017349x.shtml
马陆 金沙湾绿地和苑 3室次卧,金沙湾绿地和苑,1500,http://sh.58.com//pinpaigongyu/26552752431681x.shtml
外高桥 V领地青年创客社 1室1厅,V领地青年创客社,1980,http://sh.58.com//pinpaigongyu/27405122550841x.shtml
